Date,20SMA,5SMA,Close
2014-09-22,38.24,37.14,35.33000183105469
2014-09-23,38.04,36.61,36.119998931884766
2014-09-24,37.89,36.34,35.209999084472656
2014-09-25,37.7,35.77,35.93000030517578
2014-09-26,37.54,35.63,35.029998779296875
2014-09-29,37.34,35.52,35.47999954223633
2014-09-30,37.09,35.55,34.38999938964844
2014-10-01,36.85,35.21,33.93000030517578
2014-10-02,36.63,34.95,36.22999954223633
2014-10-03,36.55,35.01,34.93000030517578
2014-10-06,36.38,34.99,34.09000015258789
2014-10-07,36.19,34.71,33.0
2014-10-08,35.91,34.44,31.979999542236328
2014-10-09,35.6,34.05,30.780000686645508
2014-10-10,35.26,32.96,28.579999923706055
2014-10-13,34.84,31.69,31.510000228881836
2014-10-14,34.51,31.17,31.690000534057617
2014-10-15,34.22,30.91,32.970001220703125
2014-10-16,33.97,31.11,33.380001068115234
2014-10-17,33.81,31.63,35.220001220703125
2014-10-20,33.79,32.95,37.849998474121094
2014-10-21,33.91,34.22,37.040000915527344
2014-10-22,33.96,35.29,38.47999954223633
2014-10-23,34.12,36.39,39.81999969482422
2014-10-24,34.32,37.68,39.90999984741211
2014-10-27,34.56,38.62,40.2400016784668
2014-10-28,34.8,39.1,39.939998626708984
2014-10-29,35.08,39.68,40.29999923706055
2014-10-30,35.4,40.04,41.349998474121094
2014-10-31,35.65,40.35,42.0
2014-11-03,36.01,40.77,42.70000076293945
2014-11-04,36.44,41.26,42.25
2014-11-05,36.9,41.72,43.13999938964844
2014-11-06,37.46,42.29,43.20000076293945
2014-11-07,38.08,42.66,43.83000183105469
2014-11-10,38.84,43.02,43.439998626708984
2014-11-11,39.44,43.17,43.43000030517578
2014-11-12,40.02,43.41,44.119998931884766
2014-11-13,40.58,43.6,44.0099983215332
2014-11-14,41.11,43.77,43.689998626708984
2014-11-17,41.54,43.74,45.04999923706055
2014-11-18,41.9,44.06,44.099998474121094
2014-11-19,42.25,44.19,44.15999984741211
2014-11-20,42.53,44.2,43.310001373291016
2014-11-21,42.71,44.06,43.209999084472656
2014-11-24,42.87,43.97,44.150001525878906
2014-11-25,43.07,43.79,44.970001220703125
2014-11-26,43.32,43.96,48.529998779296875
2014-11-28,43.73,44.83,47.880001068115234
2014-12-01,44.06,45.75,47.86000061035156
2014-12-02,44.35,46.68,48.2400016784668
2014-12-03,44.63,47.5,49.650001525878906
2014-12-04,45.0,48.43,51.0099983215332
2014-12-05,45.39,48.93,50.81999969482422
2014-12-08,45.77,49.52,48.310001373291016
2014-12-09,46.0,49.61,48.939998626708984
2014-12-10,46.27,49.75,50.529998779296875
2014-12-11,46.63,49.92,49.970001220703125
2014-12-12,46.92,49.71,50.84000015258789
2014-12-15,47.26,49.72,47.959999084472656
2014-12-16,47.47,49.65,48.79999923706055
2014-12-17,47.66,49.62,50.13999938964844
2014-12-18,47.96,49.54,50.709999084472656
2014-12-19,48.29,49.69,50.84000015258789
2014-12-22,48.67,49.69,50.209999084472656
2014-12-23,49.02,50.14,51.43000030517578
2014-12-24,49.38,50.67,51.959999084472656
2014-12-26,49.73,51.03,52.849998474121094
2014-12-29,49.95,51.46,53.41999816894531
2014-12-30,50.22,51.97,53.630001068115234
2014-12-31,50.51,52.66,53.90999984741211
2015-01-02,50.8,53.15,53.880001068115234
2015-01-05,51.01,53.54,53.040000915527344
2015-01-06,51.11,53.58,53.0099983215332
2015-01-07,51.22,53.49,53.65999984741211
2015-01-08,51.49,53.5,52.02000045776367
2015-01-09,51.64,53.12,49.58000183105469
2015-01-12,51.59,52.26,50.400001525878906
2015-01-13,51.61,51.73,49.40999984741211
2015-01-14,51.54,51.01,49.40999984741211
2015-01-15,51.62,50.16,49.810001373291016
2015-01-16,51.67,49.72,52.75
2015-01-20,51.8,50.36,53.66999816894531
2015-01-21,51.94,51.01,55.59000015258789
2015-01-22,52.18,52.25,55.689998626708984
2015-01-23,52.46,53.5,55.45000076293945
2015-01-26,52.66,54.63,52.70000076293945
2015-01-27,52.69,54.62,50.619998931884766
2015-01-28,52.58,54.01,52.2400016784668
2015-01-29,52.52,53.34,49.08000183105469
2015-01-30,52.3,52.02,48.720001220703125
2015-02-02,52.04,50.67,47.5
2015-02-03,51.72,49.63,49.459999084472656
2015-02-04,51.54,49.4,48.810001373291016
2015-02-05,51.33,48.71,48.150001525878906
2015-02-06,51.05,48.53,46.529998779296875
2015-02-09,50.78,48.09,48.04999923706055
2015-02-10,50.7,48.2,47.59000015258789
2015-02-11,50.56,47.83,47.880001068115234
2015-02-12,50.49,47.64,48.38999938964844
2015-02-13,50.43,47.69,48.0099983215332
2015-02-17,50.34,47.98,49.310001373291016
2015-02-18,50.17,48.24,49.779998779296875
2015-02-19,49.98,48.67,51.02000045776367
2015-02-20,49.75,49.3,51.310001373291016
2015-02-23,49.53,49.89,51.52000045776367
2015-02-24,49.33,50.59,49.72999954223633
2015-02-25,49.19,50.67,49.349998474121094
2015-02-26,49.12,50.59,47.900001525878906
2015-02-27,48.9,49.96,48.310001373291016
2015-03-02,48.87,49.36,48.77000045776367
2015-03-03,48.87,48.81,48.95000076293945
2015-03-04,48.94,48.66,48.400001525878906
2015-03-05,48.89,48.47,48.0
2015-03-06,48.85,48.49,47.91999816894531
2015-03-09,48.84,48.41,46.7400016784668
2015-03-10,48.85,48.0,47.38999938964844
2015-03-11,48.81,47.69,48.68000030517578
2015-03-12,48.87,47.75,49.220001220703125
2015-03-13,48.94,47.99,50.220001220703125
2015-03-16,49.03,48.45,53.689998626708984
2015-03-17,49.31,49.84,54.130001068115234
2015-03-18,49.55,51.19,55.189998626708984
2015-03-19,49.82,52.49,55.7599983215332
2015-03-20,50.06,53.8,54.400001525878906
2015-03-23,50.21,54.63,53.93000030517578
2015-03-24,50.33,54.68,52.0099983215332
2015-03-25,50.45,54.26,51.27000045776367
2015-03-26,50.54,53.47,52.65999984741211
2015-03-27,50.78,52.85,53.63999938964844
2015-03-30,51.05,52.7,52.779998779296875
2015-03-31,51.25,52.47,50.439998626708984
2015-04-01,51.32,52.16,49.18000030517578
2015-04-02,51.36,51.74,48.08000183105469
2015-04-06,51.37,50.82,47.5
2015-04-07,51.35,49.6,48.7400016784668
2015-04-08,51.45,48.79,47.84000015258789
2015-04-09,51.47,48.27,47.72999954223633
2015-04-10,51.42,47.98,47.790000915527344
2015-04-13,51.35,47.92,47.41999816894531
2015-04-14,51.21,47.9,47.75
2015-04-15,50.91,47.71,48.2400016784668
2015-04-16,50.62,47.79,48.189998626708984
2015-04-17,50.27,47.88,49.7599983215332
2015-04-20,49.97,48.27,51.36000061035156
2015-04-21,49.82,49.06,51.400001525878906
2015-04-22,49.69,49.79,51.45000076293945
2015-04-23,49.66,50.43,52.709999084472656
2015-04-24,49.73,51.34,51.869998931884766
2015-04-27,49.69,51.76,51.189998626708984
2015-04-28,49.57,51.72,48.880001068115234
2015-04-29,49.38,51.22,48.290000915527344
2015-04-30,49.27,50.59,49.38999938964844
2015-05-01,49.28,49.92,48.95000076293945
2015-05-04,49.32,49.34,47.0099983215332
2015-05-05,49.3,48.5,47.04999923706055
2015-05-06,49.21,48.14,49.060001373291016
2015-05-07,49.27,48.29,49.040000915527344
2015-05-08,49.34,48.22,49.650001525878906
2015-05-11,49.43,48.36,48.849998474121094
2015-05-12,49.5,48.73,48.4900016784668
2015-05-13,49.54,49.02,48.81999969482422
2015-05-14,49.57,48.97,48.66999816894531
2015-05-15,49.59,48.9,49.0
2015-05-18,49.56,48.77,47.849998474121094
2015-05-19,49.38,48.57,43.060001373291016
2015-05-20,48.96,47.48,42.470001220703125
2015-05-21,48.51,46.21,42.61000061035156
2015-05-22,48.01,45.0,41.560001373291016
2015-05-26,47.49,43.51,42.2400016784668
2015-05-27,47.05,42.39,41.970001220703125
2015-05-28,46.7,42.17,42.369998931884766
2015-05-29,46.41,42.15,44.18000030517578
2015-06-01,46.15,42.46,43.779998779296875
2015-06-02,45.89,42.91,43.130001068115234
2015-06-03,45.69,43.09,42.16999816894531
2015-06-04,45.45,43.13,41.720001220703125
2015-06-05,45.08,43.0,39.86000061035156
2015-06-08,44.62,42.13,40.33000183105469
2015-06-09,44.16,41.44,40.43000030517578
2015-06-10,43.74,40.9,40.02000045776367
2015-06-11,43.31,40.47,40.709999084472656
2015-06-12,42.91,40.27,40.06999969482422
2015-06-15,42.48,40.31,39.47999954223633
2015-06-16,42.0,40.14,39.880001068115234
2015-06-17,41.6,40.03,39.97999954223633
2015-06-18,41.45,40.02,41.560001373291016
2015-06-19,41.4,40.19,43.029998779296875
2015-06-22,41.42,40.79,42.72999954223633
2015-06-23,41.48,41.44,42.2400016784668
2015-06-24,41.48,41.91,42.2400016784668
2015-06-25,41.5,42.36,41.439998626708984
2015-06-26,41.45,42.34,39.75
2015-06-29,41.23,41.68,39.939998626708984
2015-06-30,41.04,41.12,38.79999923706055
2015-07-01,40.82,40.43,39.029998779296875
2015-07-02,40.66,39.79,39.72999954223633
2015-07-06,40.56,39.45,40.66999816894531
2015-07-07,40.6,39.63,39.310001373291016
2015-07-08,40.55,39.51,39.66999816894531
2015-07-09,40.51,39.68,41.209999084472656
2015-07-10,40.57,40.12,42.41999816894531
2015-07-13,40.66,40.66,42.060001373291016
2015-07-14,40.76,40.93,41.540000915527344
2015-07-15,40.86,41.38,41.38999938964844
2015-07-16,40.94,41.72,41.400001525878906
2015-07-17,41.01,41.76,40.54999923706055
2015-07-20,40.96,41.39,40.900001525878906
2015-07-21,40.85,41.16,41.43000030517578
2015-07-22,40.79,41.13,42.61000061035156
2015-07-23,40.8,41.38,39.630001068115234
2015-07-24,40.67,41.02,40.13999938964844
2015-07-27,40.61,40.94,41.16999816894531
2015-07-28,40.68,41.0,40.72999954223633
2015-07-29,40.72,40.86,40.27000045776367
2015-07-30,40.79,40.39,40.099998474121094
2015-07-31,40.85,40.48,41.709999084472656
2015-08-03,40.95,40.8,42.7400016784668
2015-08-04,41.05,41.11,42.959999084472656
2015-08-05,41.23,41.56,42.18000030517578
2015-08-06,41.36,41.94,41.4900016784668
2015-08-07,41.37,42.22,41.68000030517578
2015-08-10,41.33,42.21,42.70000076293945
2015-08-11,41.37,42.2,42.52000045776367
2015-08-12,41.42,42.11,42.66999816894531
2015-08-13,41.48,42.21,42.880001068115234
2015-08-14,41.55,42.49,43.95000076293945
2015-08-17,41.72,42.94,43.630001068115234
2015-08-18,41.86,43.13,43.529998779296875
2015-08-19,41.96,43.33,41.97999954223633
2015-08-20,41.93,43.19,39.75
2015-08-21,41.94,42.57,37.619998931884766
2015-08-24,41.81,41.3,37.5
2015-08-25,41.63,40.08,38.849998474121094
2015-08-26,41.54,39.14,39.029998779296875
2015-08-27,41.47,38.55,38.619998931884766
2015-08-28,41.4,38.32,38.97999954223633
2015-08-31,41.26,38.6,39.20000076293945
2015-09-01,41.09,38.94,41.5099983215332
2015-09-02,41.01,39.47,40.88999938964844
2015-09-03,40.95,39.84,40.599998474121094
2015-09-04,40.9,40.24,40.79999923706055
2015-09-08,40.86,40.6,41.0
2015-09-09,40.78,40.96,41.209999084472656
2015-09-10,40.71,40.9,42.150001525878906
2015-09-11,40.68,41.15,42.290000915527344
2015-09-14,40.65,41.49,42.63999938964844
2015-09-15,40.59,41.86,43.060001373291016
2015-09-16,40.56,42.27,43.9900016784668
2015-09-17,40.58,42.83,43.4900016784668
2015-09-18,40.66,43.09,43.22999954223633
2015-09-21,40.83,43.28,41.189998626708984
2015-09-22,41.01,42.99,41.2400016784668
2015-09-23,41.2,42.63,40.25
2015-09-24,41.27,41.88,40.2400016784668
2015-09-25,41.33,41.23,39.08000183105469
2015-09-28,41.35,40.4,39.18000030517578
2015-09-29,41.36,40.0,38.83000183105469
2015-09-30,41.34,39.52,39.20000076293945
2015-10-01,41.23,39.31,38.630001068115234
2015-10-02,41.12,38.98,40.189998626708984
2015-10-05,41.09,39.21,38.130001068115234
2015-10-06,40.96,39.0,39.310001373291016
2015-10-07,40.88,39.09,39.7400016784668
2015-10-08,40.8,39.2,42.41999816894531
2015-10-09,40.82,39.96,43.84000015258789
2015-10-12,40.89,40.69,43.40999984741211
2015-10-13,40.93,41.74,43.79999923706055
2015-10-14,40.97,42.64,44.459999084472656
2015-10-15,40.99,43.59,43.709999084472656
2015-10-16,41.0,43.84,44.45000076293945
2015-10-19,41.07,43.97,44.790000915527344
2015-10-20,41.25,44.24,44.310001373291016
2015-10-21,41.4,44.34,45.9900016784668
2015-10-22,41.69,44.65,45.66999816894531
2015-10-23,41.96,45.04,46.470001220703125
2015-10-26,42.33,45.45,46.459999084472656
2015-10-27,42.69,45.78,45.86000061035156
2015-10-28,43.04,46.09,45.86000061035156
2015-10-29,43.38,46.06,46.220001220703125
2015-10-30,43.75,46.17,46.470001220703125
2015-11-02,44.07,46.17,46.5
2015-11-03,44.49,46.18,45.630001068115234
2015-11-04,44.8,46.14,45.599998474121094
2015-11-05,45.1,46.08,45.34000015258789
2015-11-06,45.24,45.91,44.650001525878906
2015-11-09,45.28,45.54,44.4900016784668
2015-11-10,45.34,45.14,44.38999938964844
2015-11-11,45.37,44.89,43.900001525878906
2015-11-12,45.34,44.55,43.45000076293945
2015-11-13,45.33,44.18,42.83000183105469
2015-11-16,45.24,43.81,42.29999923706055
2015-11-17,45.12,43.37,41.75
2015-11-18,44.99,42.85,42.29999923706055
2015-11-19,44.81,42.53,42.20000076293945
2015-11-20,44.63,42.28,42.29999923706055
2015-11-23,44.43,42.17,41.22999954223633
2015-11-24,44.16,41.96,41.310001373291016
2015-11-25,43.94,41.87,41.689998626708984
2015-11-27,43.73,41.75,41.2599983215332
2015-11-30,43.48,41.56,43.2599983215332
2015-12-01,43.32,41.75,43.81999969482422
2015-12-02,43.19,42.27,43.27000045776367
2015-12-03,43.07,42.66,44.970001220703125
2015-12-04,43.04,43.32,45.779998779296875
2015-12-07,43.06,44.22,44.54999923706055
2015-12-08,43.05,44.48,43.650001525878906
2015-12-09,43.01,44.44,44.09000015258789
2015-12-10,43.0,44.61,42.09000015258789
2015-12-11,42.9,44.03,41.77000045776367
2015-12-14,42.82,43.23,42.599998474121094
2015-12-15,42.81,42.84,43.20000076293945
2015-12-16,42.85,42.75,42.459999084472656
2015-12-17,42.89,42.42,41.09000015258789
2015-12-18,42.83,42.22,42.400001525878906
2015-12-21,42.84,42.35,42.900001525878906
2015-12-22,42.87,42.41,43.290000915527344
2015-12-23,42.97,42.43,43.810001373291016
2015-12-24,43.1,42.7,43.22999954223633
2015-12-28,43.17,43.13,43.5
2015-12-29,43.29,43.35,42.79999923706055
2015-12-30,43.26,43.33,42.349998474121094
2015-12-31,43.19,43.14,40.90999984741211
2016-01-04,43.07,42.56,40.52000045776367
2016-01-05,42.85,42.02,41.22999954223633
2016-01-06,42.62,41.56,40.45000076293945
2016-01-07,42.42,41.09,40.369998931884766
2016-01-08,42.25,40.7,41.08000183105469
2016-01-11,42.1,40.73,42.0
2016-01-12,42.1,41.03,40.099998474121094
2016-01-13,42.01,40.8,40.54999923706055
2016-01-14,41.91,40.82,38.7599983215332
2016-01-15,41.69,40.5,38.86000061035156
2016-01-19,41.51,40.05,39.060001373291016
2016-01-20,41.41,39.47,39.790000915527344
2016-01-21,41.28,39.4,40.15999984741211
2016-01-22,41.14,39.33,38.880001068115234
2016-01-25,40.92,39.35,39.63999938964844
2016-01-26,40.71,39.51,39.689998626708984
2016-01-27,40.53,39.63,38.13999938964844
2016-01-28,40.27,39.3,38.9900016784668
2016-01-29,40.08,39.07,39.380001068115234
2016-02-01,39.93,39.17,37.029998779296875
2016-02-02,39.73,38.65,37.5099983215332
2016-02-03,39.58,38.21,38.209999084472656
2016-02-04,39.43,38.22,36.75
2016-02-05,39.25,37.78,35.54999923706055
2016-02-08,39.01,37.01,36.189998626708984
2016-02-09,38.76,36.84,37.119998931884766
2016-02-10,38.52,36.76,36.4900016784668
2016-02-11,38.34,36.42,37.81999969482422
2016-02-12,38.2,36.63,38.61000061035156
2016-02-16,38.19,37.25,39.34000015258789
2016-02-17,38.22,37.88,39.540000915527344
2016-02-18,38.24,38.36,39.7599983215332
2016-02-19,38.24,39.01,40.84000015258789
2016-02-22,38.27,39.62,40.380001068115234
2016-02-23,38.35,39.97,40.65999984741211
2016-02-24,38.4,40.24,41.36000061035156
2016-02-25,38.48,40.6,40.869998931884766
2016-02-26,38.62,40.82,41.0
2016-02-29,38.72,40.85,41.83000183105469
2016-03-01,38.84,41.14,41.59000015258789
2016-03-02,39.07,41.33,41.880001068115234
2016-03-03,39.29,41.43,41.630001068115234
2016-03-04,39.46,41.59,42.130001068115234
2016-03-07,39.73,41.81,40.77000045776367
2016-03-08,39.99,41.6,41.650001525878906
2016-03-09,40.26,41.61,41.630001068115234
2016-03-10,40.49,41.56,42.470001220703125
2016-03-11,40.79,41.73,42.59000015258789
2016-03-14,41.03,41.82,42.11000061035156
2016-03-15,41.2,42.09,42.310001373291016
2016-03-16,41.35,42.22,42.099998474121094
2016-03-17,41.48,42.32,43.439998626708984
2016-03-18,41.66,42.51,43.470001220703125
2016-03-21,41.79,42.69,42.7599983215332
2016-03-22,41.91,42.82,41.91999816894531
2016-03-23,41.98,42.74,40.5
2016-03-24,41.93,42.42,40.90999984741211
2016-03-28,41.93,41.91,41.349998474121094
2016-03-29,41.95,41.49,41.380001068115234
2016-03-30,41.93,41.21,41.0099983215332
2016-03-31,41.9,41.03,39.52000045776367
2016-04-01,41.78,40.83,39.369998931884766
2016-04-04,41.67,40.53,38.93000030517578
2016-04-05,41.51,40.04,38.900001525878906
2016-04-06,41.42,39.55,38.36000061035156
2016-04-07,41.25,39.02,38.5
2016-04-08,41.09,38.81,38.72999954223633
2016-04-11,40.91,38.68,39.189998626708984
2016-04-12,40.74,38.74,39.939998626708984
2016-04-13,40.63,38.94,41.16999816894531
2016-04-14,40.57,39.51,40.90999984741211
2016-04-15,40.51,39.99,40.91999816894531
2016-04-18,40.39,40.43,41.34000015258789
2016-04-19,40.28,40.86,41.2599983215332
2016-04-20,40.21,41.12,40.0099983215332
2016-04-21,40.11,40.89,38.209999084472656
2016-04-22,40.0,40.35,37.0
2016-04-25,39.8,39.56,36.91999816894531
2016-04-26,39.58,38.68,36.709999084472656
2016-04-27,39.34,37.77,35.970001220703125
2016-04-28,39.09,36.96,34.689998626708984
2016-04-29,38.85,36.26,34.43000030517578
2016-05-02,38.6,35.74,34.58000183105469
2016-05-03,38.39,35.28,33.209999084472656
2016-05-04,38.1,34.58,32.810001373291016
2016-05-05,37.82,33.94,33.029998779296875
